Year,Month,Day,temperature,humidity,precipitation
2011,9,12,17.6,78.5,0
2011,9,11,18.95,76.5,0
2011,9,10,18.75,80,0
2011,9,9,17.8,76,0
2011,9,8,19,69,0
2011,9,7,18.05,72,0
2011,9,6,17.8,70,0
2011,9,5,18.95,63.5,0
2011,9,4,17.1,69.5,0
2011,9,3,15.85,77.5,0
2011,9,2,15.2,74.5,0
2011,9,1,15.2,75.5,0
2011,8,31,15.7,75,0
2011,8,30,17.3,71,0
2011,8,29,17.45,77,0
2011,8,28,18.39,79,0
2011,8,27,20.6,74,0
2011,8,26,18.85,82.5,0
2011,8,25,19.75,80,0
2011,8,24,17.95,75,0
2011,8,23,19,75.5,0
2011,8,22,18.6,86.5,19.6
2011,8,21,21.85,68,0
2011,8,20,18.95,70.5,0
2011,8,19,17.45,76.5,0
2011,8,18,17.14,72.5,0
2011,8,17,17.75,66.5,0
2011,8,16,16.95,66.5,0
2011,8,15,16.75,72.5,0
2011,8,14,17.5,66.5,0
2011,8,13,17.5,69,0
2011,8,12,18.7,72.5,0
2011,8,11,18.89,67,0
2011,8,10,16.79,71.5,0
2011,8,9,17.45,74,0
2011,8,8,17.89,72.5,0
2011,8,7,17.45,73,0
2011,8,6,18.25,75,0
2011,8,5,18.3,76,0
2011,8,4,19.35,73,0
2011,8,3,18.85,69.5,0
2011,8,2,19.45,64,0
2011,8,1,17.5,70,0
2011,7,31,18.2,75,2.8
2011,7,30,19.45,66.5,0
2011,7,29,18.6,72.5,0
2011,7,28,18.39,67,0
2011,7,27,17.25,70,0
2011,7,26,16.8,72.5,0
2011,7,25,17.8,76.5,0
2011,7,24,18.5,71.5,0
2011,7,23,15.7,73.5,0
2011,7,22,15.95,72,0
2011,7,21,16.39,78,5.2
2011,7,20,18.85,74,0
2011,7,19,17.5,73.5,0
2011,7,18,17.55,81,0
2011,7,17,16.6,86,0.6
2011,7,16,16.6,89,12.6
2011,7,15,17.79,74.5,0
2011,7,14,16.14,83.5,9.4
2011,7,13,16.95,76,0
2011,7,12,17.39,72.5,0
2011,7,11,17.05,64.5,0
2011,7,10,16.95,59,0
2011,7,9,14.65,64.5,0
2011,7,8,15.45,60,0.2
2011,7,7,16.7,78.5,2.4
2011,7,6,19.14,69,0
2011,7,5,17.6,59.5,0
2011,7,4,17.1,54,0
2011,7,3,17.25,69,3.6
2011,7,2,18.05,58,0.8
2011,7,1,14.75,67,0
2011,6,30,16,60,0
2011,6,29,17.39,70.5,0
2011,6,28,18.25,81.5,0
2011,6,27,17.64,73.5,0
2011,6,26,14.7,70,0
2011,6,25,14.8,74,3.6
2011,6,24,13.95,74.5,7.4
2011,6,23,15.1,67.5,0.6
2011,6,22,16.7,72.5,0
2011,6,21,17.64,66.5,0
2011,6,20,16.7,71,0
2011,6,19,14.75,79,0.4
2011,6,18,14.8,85,11.2
2011,6,17,16,57,0
2011,6,16,13.85,69,0
2011,6,15,14.05,70,2.2
2011,6,14,14.3,69.5,0
2011,6,13,16.2,71,0.2
2011,6,12,15.35,66.5,0
2011,6,11,14.6,70.5,0
2011,6,10,15.3,72.5,0
2011,6,9,15.45,73,0
2011,6,8,14.45,73,0
2011,6,7,14.39,66,0
2011,6,6,16.45,70,0
2011,6,5,15.25,75,0
2011,6,4,14,75.5,0
2011,6,3,13.75,79.5,0
2011,6,2,11.85,89,15.4
2011,6,1,13.45,79.5,0
2011,5,31,12.85,75,1.2
2011,5,30,13.8,75.5,0
2011,5,29,13.45,70.5,0
2011,5,28,11.6,77.5,0
2011,5,27,12.25,71.5,1.8
2011,5,26,11.89,73.5,1.8
2011,5,25,12.1,81,11.2
2011,5,24,12.64,71.5,0
2011,5,23,11.4,69,0
2011,5,22,12.95,72,0.4
2011,5,21,12,76.5,1.8
2011,5,20,13.45,63,0
2011,5,19,11.55,69.5,0
2011,5,18,10.15,73,0
2011,5,17,9.35,72.5,0
2011,5,16,11.25,76,0
2011,5,15,11.35,93.5,8.4
2011,5,14,12.85,83.5,2.8
2011,5,13,9.2,72,0
2011,5,12,8.94,66.5,0.2
2011,5,11,10.1,82,22.6
2011,5,10,11.45,74.5,0.4
2011,5,9,12.35,73,0
2011,5,8,9.3,79.5,0
2011,5,7,9.5,87,13.4
2011,5,6,9.85,78.5,6
2011,5,5,10.85,78.5,4.8
2011,5,4,10.64,67,0
2011,5,3,7.65,68,0
2011,5,2,9.5,77,17
2011,5,1,9.8,64.5,0
2011,4,30,9.55,67.5,0
2011,4,29,8.19,71,0
2011,4,28,7.9,70.5,4.8
2011,4,27,8.05,78.5,4.2
2011,4,26,10.45,72.5,3.8
2011,4,25,7.19,91,7.6
2011,4,24,8.1,75,4.4
2011,4,23,8.15,67,0
2011,4,22,6.9,69.5,0
2011,4,21,8,69.5,0.4
2011,4,20,5.85,75,1.6
2011,4,19,7.4,66,0
2011,4,18,6.6,70.5,0
2011,4,17,6.4,65,0
2011,4,16,6.65,71,0.2
2011,4,15,5.35,68,0.4
2011,4,14,4.8,83,19
2011,4,13,7.5,75,0.6
2011,4,12,6.4,67,0
2011,4,11,8.6,60,0
2011,4,10,8.69,85.5,8
2011,4,9,8.94,73,0
2011,4,8,6.35,71,0
2011,4,7,6.19,77.5,0
2011,4,6,6.95,68,0.6
2011,4,5,6.85,76,0
2011,4,4,4.75,92.5,30.8
2011,4,3,6.55,80.5,3
2011,4,2,8,75,0
2011,4,1,7.9,85,6.2
2011,3,31,11.15,79,10.4
2011,3,30,7.9,82,23.6
2011,3,29,8.35,85,9.6
2011,3,28,8.15,77,1.2
2011,3,27,9.25,76.5,6
2011,3,26,8.19,73,0.8
2011,3,25,6.9,77,0.8
2011,3,24,8.44,73.5,0
2011,3,23,6.35,68.5,0
2011,3,22,7.35,71,0.2
2011,3,21,6.85,84.5,8.2
2011,3,20,4.09,82.5,0
2011,3,19,6.9,74,8.4
2011,3,18,7.1,69,4.4
2011,3,17,5.9,73,0
2011,3,16,7.75,75,1
2011,3,15,8.35,83.5,16.6
2011,3,14,8.55,84,6.4
2011,3,13,8.05,85.5,6.4
2011,3,12,7.15,80.5,1.8
2011,3,11,6.1,81,4.2
2011,3,10,8.75,80,10.4
2011,3,9,8.55,76,11.8
2011,3,8,4.15,80.5,3.6
2011,3,7,3.5,74.5,0
2011,3,6,4.6,79,0
2011,3,5,5.55,76.5,0
2011,3,4,3.3,78,6.6
2011,3,3,4.65,70.5,2
2011,3,2,6.25,75.5,4.2
2011,3,1,3.5,75.5,3.4
2011,2,28,4.45,67,0.2
2011,2,27,1.55,83.5,4.2
2011,2,26,-3.5,71.5,5.4
2011,2,25,-4.39,48.5,0
2011,2,24,-0.55,39.5,0
2011,2,23,0.8,58.5,0
2011,2,22,2.95,71.5,0
2011,2,21,2.04,70.5,0.4
2011,2,20,0.9,63,0
2011,2,19,1.3,65,0
2011,2,18,6.15,61.5,0.2
2011,2,17,2.54,78,3.2
2011,2,16,5.35,74,1.6
2011,2,15,6.6,73.5,1.4
2011,2,14,7.35,81.5,19.6
2011,2,13,6.55,78.5,0.2
2011,2,12,6.9,77,16
2011,2,11,3.55,84.5,2.2
2011,2,10,2.04,76.5,0
2011,2,9,2.4,68,0
2011,2,8,3.7,70.5,0
2011,2,7,6.6,77,0
2011,2,6,6.75,88.5,7.8
2011,2,5,6.75,81,0
2011,2,4,9.75,83.5,15.8
2011,2,3,5.2,84,11.2
2011,2,2,1.6,68.5,0
2011,2,1,0.39,69.5,0
2011,1,31,0.6,62.5,0
2011,1,30,2.09,66.5,0
2011,1,29,5.85,90.5,3.2
2011,1,28,4.6,93.5,6
2011,1,27,5.09,89,0
2011,1,26,8.75,82.5,1
2011,1,25,7.8,92,0.8
2011,1,24,6.9,93.5,30.4
2011,1,23,6.55,88,1
2011,1,22,5.2,84,0.4
2011,1,21,5.09,88.5,19.8
2011,1,20,2.35,87.5,13.2
2011,1,19,1.8,82.5,0
2011,1,18,3.15,78.5,3
2011,1,17,8,78,0
2011,1,16,10.45,84,7.2
2011,1,15,9.1,83,10.8
2011,1,14,10.15,77.5,6.6
2011,1,13,7.44,82,8.6
2011,1,12,3.55,82,15.4
2011,1,11,-0.75,78.5,2.3
2011,1,10,-1.09,70,0
2011,1,9,0.54,71.5,0
2011,1,8,2.95,83,0
2011,1,7,7.05,84.5,7.6
2011,1,6,5.75,94.5,23.4
2011,1,5,3.55,92,23.8
2011,1,4,0.5,83.5,1.8
2011,1,3,-0.3,82,0
2011,1,2,-1.3,81.5,0
2011,1,1,-1.55,74,0
2010,12,31,-2.09,70,0
2010,12,30,-0.5,59,0
2010,12,29,1.9,66,0
2010,12,28,4.25,83,2
2010,12,27,4.95,85,5.2
2010,12,26,6.95,80,3.2
2010,12,25,8.39,87,7.8
2010,12,24,8.35,82.5,17.8
2010,12,23,6,78.5,16.6
2010,12,22,7.5,74,0.6
2010,12,21,6.9,73.5,0.4
2010,12,20,3.1,75.5,0.2
2010,12,19,3.3,83,1.4
2010,12,18,2.55,68,4.4
2010,12,17,4.45,71,0
2010,12,16,4.9,85,0
2010,12,15,5.55,85,2.6
2010,12,14,5.75,82.5,13.6
2010,12,13,7.5,88,0
2010,12,12,8.44,91,26.8
2010,12,11,6.19,86.5,5.2
2010,12,10,6.6,83.5,3.8
2010,12,9,6.3,86.5,13.4
2010,12,8,8.35,87.5,24
2010,12,7,8.25,89,14.8
2010,12,6,3.59,84,0
2010,12,5,1.65,74.5,0
2010,12,4,1.2,79.5,0
2010,12,3,3.3,84,0
2010,12,2,3.85,81.5,3.6
2010,12,1,4.5,89.5,0
2010,11,30,5.35,94,37
2010,11,29,3,88,8.4
2010,11,28,3.25,87,0.6
2010,11,27,4.55,85,2.4
2010,11,26,4.25,87.5,7.4
2010,11,25,0.19,77.5,10.4
2010,11,24,-5.05,59.5,0
2010,11,23,-6.35,44,0
2010,11,22,-4,45,0
2010,11,21,-1.2,59,0
2010,11,20,1.6,77,7.4
2010,11,19,2.54,85.5,5.2
2010,11,18,3.75,88,13.4
2010,11,17,6.9,77.5,5.8
2010,11,16,8.94,76.5,0
2010,11,15,10.35,84.5,6.6
2010,11,14,8,92.5,2.2
2010,11,13,7.35,89.5,7.4
2010,11,12,7.45,80.5,0.4
2010,11,11,4.94,88.5,1.4
2010,11,10,5.95,84,0
2010,11,9,6.35,82,5.8
2010,11,8,7.19,79.5,0
2010,11,7,9.19,76,0.8
2010,11,6,7.6,89,3
2010,11,5,8.6,91.5,0.6
2010,11,4,10.55,80,0
2010,11,3,9.69,79.5,0
2010,11,2,10.7,80,0
2010,11,1,10.85,86,16.8
2010,10,31,9.69,73,1.2
2010,10,30,11.05,73.5,0.4
2010,10,29,10.15,88,2.2
2010,10,28,9.85,86,2.4
2010,10,27,11.25,78.5,0
2010,10,26,8.75,88.5,2.4
2010,10,25,10.25,82,17.4
2010,10,24,11.25,79,11
2010,10,23,12.45,74,2.8
2010,10,22,12.45,77,1.6
2010,10,21,10.14,84.5,1.4
2010,10,20,9.19,89,0
2010,10,19,11.45,73,0
2010,10,18,9.19,77,0
2010,10,17,7.69,79.5,0
2010,10,16,7.8,82,0
2010,10,15,9.55,72,0
2010,10,14,10.4,85,0.8
2010,10,13,10.65,82.5,0
2010,10,12,12.95,78,0
2010,10,11,9.85,79.5,0.8
2010,10,10,13.35,72,3.2
2010,10,9,15,86.5,22
2010,10,8,14.85,77,4.2
2010,10,7,11.65,83,0
2010,10,6,11.55,82.5,0
2010,10,5,10.75,84,0
2010,10,4,12.25,80.5,2.4
2010,10,3,13.7,81.5,0
2010,10,2,15.5,81,0
2010,10,1,15.8,73,0
2010,9,30,13.5,85.5,0
2010,9,29,13.4,87,0
2010,9,28,15.6,78,0.4
2010,9,27,17.89,86,5
2010,9,26,17.14,87.5,24.6
2010,9,25,18.55,72,7.6
2010,9,24,13.8,84.5,3
2010,9,23,11.75,82.5,6.6
2010,9,22,12.85,74,0
2010,9,21,13.89,74.5,0
2010,9,20,15.35,73,7.2
2010,9,19,16.75,77.5,34.2
2010,9,18,17.14,78,21.6
2010,9,17,17.04,79.5,0.6
2010,9,16,17.7,74,4.8
2010,9,15,16.05,75,0.2
2010,9,14,15.25,73,0
2010,9,13,15.25,78.5,1
2010,9,12,12.95,83,30.2
2010,9,11,13.6,67.5,3.2
2010,9,10,14.85,64.5,0
2010,9,9,14.85,68,0
2010,9,8,15.1,71,0
2010,9,7,14.9,76,0.6
2010,9,6,12.85,80.5,15.6
2010,9,5,14.15,62,0
2010,9,4,16.39,58.5,0
2010,9,3,18.8,60,0
2010,9,2,15.14,65,0
2010,9,1,16.55,61.5,0
2010,8,31,13.45,72.5,55.8
2010,8,30,15.45,59.5,0
2010,8,29,14.6,64.5,0
2010,8,28,15.2,63.5,0
2010,8,27,15.9,58,1
2010,8,26,17.45,62,1
2010,8,25,19.85,65.5,0
2010,8,24,18.25,59.5,0
2010,8,23,17.45,56,0
2010,8,22,18.2,54.5,0
2010,8,21,16.8,60.5,0
2010,8,20,16,58.5,0
2010,8,19,17.3,64,0
2010,8,18,17.14,64.5,0
2010,8,17,21,55,0
2010,8,16,23.3,54.5,0
2010,8,15,23.35,55.5,0
2010,8,14,22,57.5,0
2010,8,13,21.65,61,0
2010,8,12,17.85,68.5,0
2010,8,11,17.6,69,0
2010,8,10,17.89,67,0
2010,8,9,16.6,70,1
2010,8,8,17.35,75,0.6
2010,8,7,15.8,79,9.2
2010,8,6,17.89,66.5,0
2010,8,5,22.6,62.5,1
2010,8,4,20.95,68.5,0
2010,8,3,19.6,66,0
2010,8,2,18.55,68.5,0
2010,8,1,17.35,67.5,0
2010,7,31,17.95,68.5,0
2010,7,30,18.25,68.5,0
2010,7,29,17.39,69,0
2010,7,28,19.3,63,0
2010,7,27,21.1,58.5,0
2010,7,26,21.2,65.5,0
2010,7,25,19,63.5,0
2010,7,24,18.89,67,0
2010,7,23,17.39,63.5,0
2010,7,22,18.7,62.5,0
2010,7,21,18,66,0
2010,7,20,17.7,67,0
2010,7,19,16.2,67,0
2010,7,18,16.75,66.5,0
2010,7,17,16.8,65,0
2010,7,16,18.25,63.5,0
2010,7,15,17.6,66.5,0
2010,7,14,17.3,60,0
2010,7,13,15.1,60.5,0
2010,7,12,16.89,57,0
2010,7,11,19.64,69.5,0
2010,7,10,21.6,59.5,0
2010,7,9,21.85,60,0
2010,7,8,21.5,57.5,0
2010,7,7,21.35,66,0
2010,7,6,17.05,68,0
2010,7,5,16.25,66.5,0
2010,7,4,16.1,68.5,0
2010,7,3,16.39,64.5,0.2
2010,7,2,14.7,68,0
2010,7,1,14.25,69,0.4
2010,6,30,14.8,53,0
2010,6,29,14.45,58,0
2010,6,28,16.25,71.5,0.4
2010,6,27,15.7,72,0.6
2010,6,26,15.05,67,0
2010,6,25,16.5,68.5,0
2010,6,24,18.1,65,0
2010,6,23,18.75,63.5,0
2010,6,22,16.05,68,0
2010,6,21,15.05,70.5,0
2010,6,20,15.14,70.5,0
2010,6,19,16.35,70,0
2010,6,18,15.05,72.5,0
2010,6,17,13.3,74,0
2010,6,16,13.8,69,0
2010,6,15,12.35,71,11
2010,6,14,15.2,60,0.2
2010,6,13,15.2,70.5,0
2010,6,12,15.2,74,0
2010,6,11,15.4,74,0.2
2010,6,10,13.8,77.5,2.8
2010,6,9,14.55,73.5,10.8
2010,6,8,14.2,72,0
2010,6,7,15.95,68,0
2010,6,6,14.39,74.5,3.4
2010,6,5,14.2,64.5,0
2010,6,4,13.65,72.5,1.6
2010,6,3,11.55,64.5,0
2010,6,2,14.9,74.5,14
2010,6,1,13.7,72,3.4
2010,5,31,14.5,80,7.6
2010,5,30,12.1,73,8.4
2010,5,29,10.95,86.5,4.8
2010,5,28,12.6,84.5,6.8
2010,5,27,13.65,79,0.4
2010,5,26,12.55,83,6.2
2010,5,25,13.89,65.5,1.6
2010,5,24,12.65,61,0
2010,5,23,11.55,68.5,0
2010,5,22,9.75,68.5,1
2010,5,21,10.3,67.5,0.2
2010,5,20,11.2,64,0.8
2010,5,19,15.95,62.5,2.2
2010,5,18,13.8,74.5,1.8
2010,5,17,15.25,69,0
2010,5,16,14.75,69.5,0
2010,5,15,15.05,64.5,0
2010,5,14,14.45,64.5,0
2010,5,13,12.35,65,0
2010,5,12,11.95,63.5,0
2010,5,11,12.65,66.5,0
2010,5,10,12.25,60,0
2010,5,9,11.85,53,0
2010,5,8,11,60.5,0
2010,5,7,10,63,0
2010,5,6,9.4,70.5,0
2010,5,5,7.65,73.5,0
2010,5,4,8.25,66.5,0
2010,5,3,9.4,69.5,0.8
2010,5,2,9.4,80,11
2010,5,1,10.65,78.5,0.6
2010,4,30,11.4,68.5,2.2
2010,4,29,11.35,71,0
2010,4,28,10.05,76,1.4
2010,4,27,12.2,78.5,8.2
2010,4,26,13,66,9
2010,4,25,8.8,78.5,3.6
2010,4,24,8.25,78,2
2010,4,23,9,76.5,5
2010,4,22,9.69,74,0
2010,4,21,9.4,75,0
2010,4,20,11.45,89,7.8
2010,4,19,14.35,64.5,0
2010,4,18,14.1,77,0
2010,4,17,12,85.5,4.2
2010,4,16,9.69,84,0.2
2010,4,15,11.14,78,1.6
2010,4,14,11,78.5,0.4
2010,4,13,10.5,76,0.2
2010,4,12,9.4,70,0
2010,4,11,8,67.5,0
2010,4,10,7.2,64,0
2010,4,9,5.65,60.5,0
2010,4,8,6.69,71,8.2
2010,4,7,7.2,86,11.4
2010,4,6,8.25,78,3.2
2010,4,5,8.6,71.5,9
2010,4,4,8.45,67,2
2010,4,3,6.25,74,1.8
2010,4,2,7.1,76.5,5.6
2010,4,1,6.05,77,1
2010,3,31,6.3,77.5,0
2010,3,30,7.69,74.5,1.6
2010,3,29,7.35,83,20.6
2010,3,28,10.65,74.5,4.4
2010,3,27,10.15,65,0
2010,3,26,10.55,75,5.4
2010,3,25,8.4,87.5,8
2010,3,24,8.15,80.5,0
2010,3,23,9.05,75,0
2010,3,22,8,73.5,0.2
2010,3,21,10.45,75.5,3.6
2010,3,20,8.85,60.5,0
2010,3,19,5.6,77,0
2010,3,18,4.65,79,0
2010,3,17,7.7,67.5,0
2010,3,16,11.65,74,1.4
2010,3,15,9.19,84.5,5
2010,3,14,6.35,79,5.8
2010,3,13,7.1,77,5.6
2010,3,12,6.55,79.5,14.4
2010,3,11,5.5,84.5,20.8
2010,3,10,7.05,69,3.8
2010,3,9,6.05,70,0
2010,3,8,4.05,74.5,0
2010,3,7,5.25,84,6.2
2010,3,6,6.55,83.5,0
2010,3,5,6.75,82,0
2010,3,4,7.3,78.5,0
2010,3,3,7.05,86.5,0
2010,3,2,10.55,82,1.4
2010,3,1,8.69,82.5,0
2010,2,28,10.25,80,1.6
2010,2,27,8.85,91,19.8
2010,2,26,8.35,83,10.6
2010,2,25,9.19,76,1
2010,2,24,6.65,94,10.8
2010,2,23,5.9,80.5,4
2010,2,22,5.25,82.5,0
2010,2,21,5.25,74,0
2010,2,20,4.69,83,0
2010,2,19,4.8,85,0
2010,2,18,4.75,81,0
2010,2,17,4.69,89.5,0
2010,2,16,8.35,82,12.8
2010,2,15,6.69,80,2.4
2010,2,14,8.9,80.5,7.8
2010,2,13,8.25,83,2.8
2010,2,12,9.05,82.5,2.6
2010,2,11,7.9,86,5.4
2010,2,10,5.65,77.5,2.4
2010,2,9,5.3,87.5,0
2010,2,8,7.2,90.5,0.4
2010,2,7,6.55,91.5,0.4
2010,2,6,7.55,73,0
2010,2,5,9.55,78,4.2
2010,2,4,9.85,73,1.6
2010,2,3,5.6,90.5,1.6
2010,2,2,7.35,92,4.4
2010,2,1,6.5,89,5.6
2010,1,31,8.5,88.5,1
2010,1,30,7.9,95.5,9.2
2010,1,29,8.69,81.5,1
2010,1,28,7.5,80.5,0
2010,1,27,5.7,89.5,0
2010,1,26,5.19,92,0
2010,1,25,7.3,91.5,5.4
2010,1,24,5.55,80,3.8
2010,1,23,5.44,85.5,0
2010,1,22,5.8,88,0
2010,1,21,9.25,75,0
2010,1,20,9.19,79.5,0
2010,1,19,9.15,64.5,0.2
2010,1,18,8.14,74,3
2010,1,17,7.8,87.5,8.6
2010,1,16,5.55,81.5,0.2
2010,1,15,7.4,87.5,24.6
2010,1,14,8,85,26
2010,1,13,8.3,94,6
2010,1,12,11.35,88.5,3.8
2010,1,11,11.6,81.5,36
2010,1,10,8.44,85.5,2
2010,1,9,9.05,91.5,2
2010,1,8,5.3,89.5,13.2
2010,1,7,1.44,72.5,1
2010,1,6,3.35,69.5,0
2010,1,5,6.25,88.5,1
2010,1,4,6,98,15.8
2010,1,3,6.45,90.5,0.8
2010,1,2,6.4,92.5,5.6
2010,1,1,7.1,86.5,12.6
2009,12,31,4.25,90.5,4.4
2009,12,30,3.6,88.5,5.4
2009,12,29,4.4,79,0.2
2009,12,28,0.15,88.5,0
2009,12,27,0.4,95.5,0
2009,12,26,2.55,99.5,0
2009,12,25,-0.19,96,0
2009,12,24,0.95,90,0
2009,12,23,2.6,78,0
2009,12,22,2.15,85,0
2009,12,21,6.4,84,8.4
2009,12,20,7.15,97,24.2
2009,12,19,5.5,93.5,3
2009,12,18,8.19,95,2.8
2009,12,17,7.6,90.5,1.4
2009,12,16,7.15,91.5,9.8
2009,12,15,3.35,96.5,11.8
2009,12,14,-1.49,86,5.2
2009,12,13,-2.7,90,0.8
2009,12,12,-0.04,81,0
2009,12,11,-0.29,69,0
2009,12,10,-2.8,63.5,0
2009,12,9,-1.74,53.5,0
2009,12,8,-2.45,48.5,0
2009,12,7,-1.9,30.5,0
2009,12,6,1.79,25,0
2009,12,5,1.65,58,0
2009,12,4,2.2,80,0
2009,12,3,1.75,83,0
2009,12,2,1.45,77,0
2009,12,1,4.4,75,0
2009,11,30,6.85,82.5,2.6
2009,11,29,9.25,88.5,1.2
2009,11,28,6.55,92,17.6
2009,11,27,5.65,79,0
2009,11,26,8.69,92.5,6.6
2009,11,25,9.55,92,26.4
2009,11,24,7.55,86,4
2009,11,23,5.9,75,7.8
2009,11,22,5.55,75.5,22.4
2009,11,21,5.3,68.5,15
2009,11,20,8.85,74,17
2009,11,19,8.65,71.5,24
2009,11,18,4.94,68.5,14.8
2009,11,17,7.3,63.5,7.8
2009,11,16,8.55,72,38.6
2009,11,15,6.65,74.5,12.8
2009,11,14,2.84,71.5,4.6
2009,11,13,4.85,63,4.2
2009,11,12,5.95,71.5,0.6
2009,11,11,6.25,72,0.6
2009,11,10,7.1,75.5,11.6
2009,11,9,8,67.5,7
2009,11,8,6.7,75,4.6
2009,11,7,7.6,74.5,16.6
2009,11,6,8.4,70.5,3.8
2009,11,5,10.19,75.5,7.8
2009,11,4,7,67.5,0
2009,11,3,7.75,72.5,0
2009,11,2,7.15,77.5,2
2009,11,1,7.35,74.5,0
2009,10,31,10.55,69.5,0.4
2009,10,30,11.5,84,9
2009,10,29,6.55,87.5,21
2009,10,28,5.6,81,7.8
2009,10,27,6.19,71.5,0
2009,10,26,9.5,77.5,15.8
2009,10,25,6.25,83.5,13.6
2009,10,24,9.05,75,0
2009,10,23,10.19,81,26.6
2009,10,22,9.85,84.5,3
2009,10,21,11.65,82,7.8
2009,10,20,11.3,82.5,0
2009,10,19,10.4,86,0
2009,10,18,11.5,87.5,1.8
2009,10,17,14.3,88,29.6
2009,10,16,14.1,85.5,17.6
2009,10,15,13.15,72,2.6
2009,10,14,12.85,74.5,5.6
2009,10,13,10.19,59.5,0.2
2009,10,12,6.4,46,0
2009,10,11,7.55,48.5,0
2009,10,10,10.55,45,0
2009,10,9,10.3,68,0
2009,10,8,9.5,79,0
2009,10,7,10.3,78,0
2009,10,6,9.65,71.5,0
2009,10,5,10.4,57,0
2009,10,4,11.4,70.5,0
2009,10,3,8.5,77.5,0
2009,10,2,10.95,74,0.2
2009,10,1,10.55,80,5.4
2009,9,30,9.44,70.5,0
2009,9,29,10.7,73.5,9.4
2009,9,28,11.05,72,2.4
2009,9,27,11.7,77,0
2009,9,26,13.45,69,0
2009,9,25,13.89,74,0
2009,9,24,14.55,71.5,0
2009,9,23,19.2,57.5,0
2009,9,22,16.8,72.5,0
2009,9,21,14.3,72.5,0
2009,9,20,14.55,69.5,0
2009,9,19,16.8,73.5,13.6
2009,9,18,19.29,61.5,0.6
2009,9,17,16,66.5,0
2009,9,16,15.25,79.5,6.6
2009,9,15,18.5,68.5,0
2009,9,14,17.95,70.5,0
2009,9,13,17.64,76.5,0
2009,9,12,18.6,68,0
2009,9,11,17.39,71,0
2009,9,10,16.89,77.5,0
2009,9,9,14,76,15.8
2009,9,8,15.05,68,0
2009,9,7,14.89,73,0
2009,9,6,14.85,74.5,6
2009,9,5,17.64,71.5,2.8
2009,9,4,18.89,61,0
2009,9,3,16.6,71,8.4
2009,9,2,17.35,73.5,0
2009,9,1,17.05,74.5,0
2009,8,31,17.05,77.5,0
2009,8,30,17.39,75.5,0
2009,8,29,19.05,67,0
2009,8,28,18.95,61.5,0
2009,8,27,17.6,59.5,0
2009,8,26,15.9,72,0
2009,8,25,17,68.5,0.4
2009,8,24,17.64,59,0
2009,8,23,16.8,62.5,0
2009,8,22,16.89,66,0
2009,8,21,19.1,69,0
2009,8,20,21.6,69,0
2009,8,19,20.14,76.5,0
2009,8,18,19.8,69,0
2009,8,17,18.3,75.5,0
2009,8,16,16.85,71.5,0
2009,8,15,16.75,70,0
2009,8,14,16.14,76.5,0.4
2009,8,13,15.75,78,3.8
2009,8,12,17.3,70,0
2009,8,11,18,71,0.2
2009,8,10,15.45,83,14.6
2009,8,9,19,77,7.2
2009,8,8,16.89,70,0
2009,8,7,17.14,70.5,0
2009,8,6,17.6,65.5,0
2009,8,5,17.3,66,0
2009,8,4,18.29,71.5,0
2009,8,3,21.4,62,0
2009,8,2,20.95,70,0
2009,8,1,21.5,65.5,0
2009,7,31,22.79,60.5,0
2009,7,30,28.4,48,0
2009,7,29,27.1,57,0
2009,7,28,25.25,63.5,0
2009,7,27,23.15,69,0
2009,7,26,22.85,72.5,0.4
2009,7,25,21.4,72,6.2
2009,7,24,18.95,69,0
2009,7,23,17.3,71,0
2009,7,22,19.5,69.5,0
2009,7,21,21.05,65.5,0
2009,7,20,19.35,67,0
2009,7,19,18.1,66,0
2009,7,18,20.14,61,0
2009,7,17,23.3,58,0
2009,7,16,19.64,67,0
2009,7,15,18.85,65.5,0
2009,7,14,17.35,67,0
2009,7,13,15.7,72,0
2009,7,12,18.1,70.5,0
2009,7,11,19.3,72,0
2009,7,10,18.45,71,0
2009,7,9,17,68,0
2009,7,8,15.2,78,5.4
2009,7,7,12.89,79,7.6
2009,7,6,16.1,75.5,0.4
2009,7,5,18.7,65.5,0
2009,7,4,18.6,64.5,0
2009,7,3,18.6,63.5,0
2009,7,2,17.04,64.5,0
2009,7,1,16.3,65,0
2009,6,30,16.1,62,0
2009,6,29,14.95,59,0
2009,6,28,15.75,66,0
2009,6,27,16.39,59.5,1.2
2009,6,26,16.05,58,0
2009,6,25,16.85,64.5,2
2009,6,24,16.35,68,7.6
2009,6,23,15.25,60,0
2009,6,22,15.3,60.5,0
2009,6,21,15.95,61.5,0
2009,6,20,15.8,58,0
2009,6,19,17.95,62,0
2009,6,18,18.6,60,0
2009,6,17,18.8,65.5,0
2009,6,16,17.2,63.5,0
2009,6,15,16.89,62,0
2009,6,14,16.14,63.5,0
2009,6,13,18.39,62.5,0
2009,6,12,17.25,67,0
2009,6,11,17.8,62,0
2009,6,10,18.7,61,0
2009,6,9,17.35,66.5,0
2009,6,8,17.85,63,0
2009,6,7,17.89,60.5,0
2009,6,6,17.85,62.5,0
2009,6,5,19.5,58,0
2009,6,4,20.3,58,0
2009,6,3,19.89,53.5,0
2009,6,2,19.35,55.5,0
2009,6,1,18.14,62.5,0
2009,5,31,16.35,69,0
2009,5,30,16.04,67.5,0
2009,5,29,18.7,57,0
2009,5,28,14.55,63,0
